PD,Score,Risk,Decision
0.10518542766113394,707.0445872344056,Medium Risk,Manual Review
0.8585110082235259,509.85112072720034,High Risk,Reject
0.02874547007832713,776.0054186673442,Low Risk,Approve
0.17473049639475205,677.6232618877243,Medium Risk,Manual Review
0.18084798807393823,675.5306419937224,Medium Risk,Manual Review
0.2132012954273136,665.286783583832,Medium Risk,Manual Review
0.24376977650298629,656.6060808648698,Medium Risk,Manual Review
0.3755983075671725,625.413682887647,High Risk,Reject
0.20568659338418416,667.5562241533116,Medium Risk,Manual Review
0.2800442432394189,647.2121079461156,High Risk,Reject
0.13494931454306253,692.894442050405,Medium Risk,Manual Review
0.06871321661035358,730.3312852805641,Medium Risk,Manual Review
0.2398652091667088,657.6709318408296,Medium Risk,Manual Review
0.11590277124950411,701.5907691554677,Medium Risk,Manual Review
0.22958619388765145,660.5324624771902,Medium Risk,Manual Review
0.11858516944301768,700.2948473256673,Medium Risk,Manual Review
0.27095914708810764,649.488085466728,High Risk,Reject
0.22401434038501686,662.1211985376511,Medium Risk,Manual Review
0.23223166711362517,659.7876299588968,Medium Risk,Manual Review
0.12986455104691014,695.1078447860618,Medium Risk,Manual Review
0.31484637730746473,638.8779125522198,High Risk,Reject
0.5563025742551455,588.6915256023473,High Risk,Reject
0.1898983096947775,672.5335533311322,Medium Risk,Manual Review
0.14102469275921395,690.3402587318791,Medium Risk,Manual Review
0.17974578974031916,675.9035365631316,Medium Risk,Manual Review
0.1734160184785544,678.0804042143209,Medium Risk,Manual Review
0.06532396726634906,733.0420489037525,Medium Risk,Manual Review
0.2097088656843566,666.3340593533495,Medium Risk,Manual Review
0.2400289891387198,657.6260292411807,Medium Risk,Manual Review
0.11694675001435047,701.0833400716047,Medium Risk,Manual Review
0.09535146721568459,712.4988393545776,Medium Risk,Manual Review
0.1206248010047702,699.3263372101943,Medium Risk,Manual Review
0.8194336180941554,524.3742542493733,High Risk,Reject
0.22173045351919946,662.7805227058628,Medium Risk,Manual Review
0.1405289329345523,690.5451882902328,Medium Risk,Manual Review
0.12497580520050441,697.3065688501629,Medium Risk,Manual Review
0.21923714833802133,663.5058721814918,Medium Risk,Manual Review
0.8172996045801515,525.0920943492137,High Risk,Reject
0.1658990565823678,680.7487459895865,Medium Risk,Manual Review
0.21667232014616689,664.2582467186356,Medium Risk,Manual Review
0.1224680930939963,698.4631392153108,Medium Risk,Manual Review
0.05991848576101034,737.6490760450687,Medium Risk,Manual Review
0.5546749164716013,589.0211167098489,High Risk,Reject
0.12590725427420427,696.8820463845931,Medium Risk,Manual Review
0.19890179699207647,669.6586159796361,Medium Risk,Manual Review
0.2137845114018323,665.1131180870838,Medium Risk,Manual Review
0.17558529613152665,677.3274371009343,Medium Risk,Manual Review
0.546106797469391,590.7523688636788,High Risk,Reject
0.04652041035578903,751.0113435208141,Low Risk,Approve
0.21082334414208664,665.9984821481107,Medium Risk,Manual Review
0.09013658021718747,715.598421106211,Medium Risk,Manual Review
0.212983054100518,665.3518588064209,Medium Risk,Manual Review
0.11235766636441676,703.34408258357,Medium Risk,Manual Review
0.24770895557282466,655.5434392739836,Medium Risk,Manual Review
0.12410221295192761,697.7071939309586,Medium Risk,Manual Review
0.26878289952279627,650.0403208977496,Medium Risk,Manual Review
0.0595772885462018,737.9527515215862,Medium Risk,Manual Review
0.1470636959851849,687.890953642566,Medium Risk,Manual Review
0.21298974468626083,665.3498630844623,Medium Risk,Manual Review
0.22627014466533052,661.4746586369964,Medium Risk,Manual Review
0.22378371146291745,662.1875596063444,Medium Risk,Manual Review
0.2905404760035537,644.6380273778852,High Risk,Reject
0.1787693647565824,676.23537399498,Medium Risk,Manual Review
0.21390922841374363,665.0760256246501,Medium Risk,Manual Review
0.17627832149112474,677.0884292979127,Medium Risk,Manual Review
0.29593270081133366,643.3370940339017,High Risk,Reject
0.05564796224661574,741.5726779118452,Medium Risk,Manual Review
0.4953326818198306,600.9334907500385,High Risk,Reject
0.17803349996532408,676.4863952686649,Medium Risk,Manual Review
0.2604108916643611,652.1917018425597,Medium Risk,Manual Review
0.2119243788800062,665.6682271749869,Medium Risk,Manual Review
0.23992905262217995,657.65342575855,Medium Risk,Manual Review
0.1356246974518679,692.6057779457947,Medium Risk,Manual Review
0.13506845092202666,692.8434337992363,Medium Risk,Manual Review
0.34454252271606745,632.1557957233699,High Risk,Reject
0.8316190359109308,520.1427304569977,High Risk,Reject
0.17660323500841463,676.9766287101584,Medium Risk,Manual Review
0.1155005992299116,701.7873059017378,Medium Risk,Manual Review
0.2744995861754388,648.5955944666175,High Risk,Reject
0.144537462525268,688.9051785990544,Medium Risk,Manual Review
0.1322940033206488,694.0413100030911,Medium Risk,Manual Review
0.11029083137289387,704.3886917073779,Medium Risk,Manual Review
0.19796465926696644,669.9532073217338,Medium Risk,Manual Review
0.2020804640517173,668.667090262254,Medium Risk,Manual Review
0.20841381781308937,666.7256573029895,Medium Risk,Manual Review
0.16421164422417078,681.3609654348334,Medium Risk,Manual Review
0.21450079957646395,664.9002986892222,Medium Risk,Manual Review
0.15010396487846073,686.6892938589144,Medium Risk,Manual Review
0.08024710722542767,721.9497162414773,Medium Risk,Manual Review
0.3433065448877057,632.4296780953259,High Risk,Reject
0.0839605848410997,719.4855966379307,Medium Risk,Manual Review
0.21000503057353143,666.2447546041795,Medium Risk,Manual Review
0.608542664422077,577.9404754311533,High Risk,Reject
0.6238505796997357,574.7037787389643,High Risk,Reject
0.08742795842805805,717.2725955009757,Medium Risk,Manual Review
0.29088334791946263,644.5548861444739,High Risk,Reject
0.4556357700582979,608.8962411338119,High Risk,Reject
0.05833215583297832,739.0749553011603,Medium Risk,Manual Review
0.23433716103914617,659.1990488685107,Medium Risk,Manual Review
0.15087876062888078,686.3862687052776,Medium Risk,Manual Review
0.20296198775714602,668.3941831364765,Medium Risk,Manual Review
0.4685260459450248,606.3031248757402,High Risk,Reject
0.053914522387389696,743.2466524090803,Medium Risk,Manual Review
0.2529971493774716,654.1345389919314,Medium Risk,Manual Review
0.11261938224550555,703.2130081292016,Medium Risk,Manual Review
0.2646945717077366,651.0854679954085,Medium Risk,Manual Review
0.036101816241721624,764.2321247523109,Low Risk,Approve
0.04198312918635343,756.379876836087,Low Risk,Approve
0.11337046089956933,702.8383183784533,Medium Risk,Manual Review
0.04804693959253334,749.3168643018064,Medium Risk,Manual Review
0.10398665294293907,707.6846377657341,Medium Risk,Manual Review
0.19852828833015768,669.7759038368886,Medium Risk,Manual Review
0.1833902924116811,674.6772319720325,Medium Risk,Manual Review
0.12512876676617898,697.2366686151029,Medium Risk,Manual Review
0.08880248527541834,716.4172523855879,Medium Risk,Manual Review
0.6090856019473566,577.8264892941447,High Risk,Reject
0.20079297986484254,669.0672792437347,Medium Risk,Manual Review
0.20780478442168593,666.9104371596089,Medium Risk,Manual Review
0.23595980154789276,658.7479472732078,Medium Risk,Manual Review
0.3149430012704466,638.8555185259964,High Risk,Reject
0.11852974596778885,700.3213653325943,Medium Risk,Manual Review
0.2450456236265598,656.2606453343315,Medium Risk,Manual Review
0.5671224928909229,586.4939738614116,High Risk,Reject
0.24703899879968672,655.723361059104,Medium Risk,Manual Review
0.12171931442369593,698.8124268691167,Medium Risk,Manual Review
0.23314770812910518,659.5311005297935,Medium Risk,Manual Review
0.05205020246642639,745.104642988314,Medium Risk,Manual Review
0.24340353581764243,656.7054665832052,Medium Risk,Manual Review
0.18043541647538555,675.6700146621465,Medium Risk,Manual Review
0.2843559860559865,646.1477965421966,High Risk,Reject
0.13978295577368008,690.854691534468,Medium Risk,Manual Review
0.2141154391298371,665.0147303877901,Medium Risk,Manual Review
0.5788337705568786,584.100613058301,High Risk,Reject
0.27152811377706854,649.3441674866723,High Risk,Reject
0.2820042298431503,646.7270803807502,High Risk,Reject
0.15777193398381048,683.7450152687697,Medium Risk,Manual Review
0.1447161535014167,688.8329568109231,Medium Risk,Manual Review
0.629552268604926,573.4851738475943,High Risk,Reject
0.44363696023072646,611.3207229783502,High Risk,Reject
0.017178717459541516,802.3378017380686,Low Risk,Approve
0.2144968135047872,664.9014815765488,Medium Risk,Manual Review
0.20956629856503947,666.3770816874929,Medium Risk,Manual Review
0.21539800273542764,664.634454351394,Medium Risk,Manual Review
0.23366788348985756,659.3857421186307,Medium Risk,Manual Review
0.6355086375741259,572.2038585902842,High Risk,Reject
0.18376445416672832,674.5524087644193,Medium Risk,Manual Review
0.04948609177791179,747.7655569221736,Medium Risk,Manual Review
0.4559625729924789,608.8303657380255,High Risk,Reject
0.18308189488028587,674.780264277993,Medium Risk,Manual Review
0.13465491687253975,693.0206516434121,Medium Risk,Manual Review
0.1140879468720979,702.482403404164,Medium Risk,Manual Review
0.10687659201090437,706.1524971505322,Medium Risk,Manual Review
0.11613347770325273,701.4782929455624,Medium Risk,Manual Review
0.3212424166993351,637.403400665522,High Risk,Reject
0.09377652483762566,713.4185690259968,Medium Risk,Manual Review
0.08308786678693925,720.0556482004232,Medium Risk,Manual Review
0.24196806064856557,657.0959892223398,Medium Risk,Manual Review
0.20458213796441643,667.8949020856007,Medium Risk,Manual Review
0.1790209122934971,676.1497504961013,Medium Risk,Manual Review
0.24897901934600222,655.2032477534954,Medium Risk,Manual Review
0.20576030691999098,667.5336681727483,Medium Risk,Manual Review
0.40761970819035,618.6907080742654,High Risk,Reject
0.09349051258696287,713.5870767317216,Medium Risk,Manual Review
0.06944286261487137,729.763959271863,Medium Risk,Manual Review
0.20719157392889298,667.0968884005144,Medium Risk,Manual Review
0.3257510231296125,636.3733043871019,High Risk,Reject
0.5891177232553124,581.9840354402556,High Risk,Reject
0.4502602493723602,609.9809619015358,High Risk,Reject
0.24674819276881882,655.8015611552067,Medium Risk,Manual Review
0.11328109156023193,702.8827882408787,Medium Risk,Manual Review
0.28431594325644133,646.157635598583,High Risk,Reject
0.14702045614930964,687.9081915605439,Medium Risk,Manual Review
0.3262286902170052,636.2646055591157,High Risk,Reject
0.16058020526500202,682.6958696799097,Medium Risk,Manual Review
0.08616925869501278,718.0665941671356,Medium Risk,Manual Review
0.13986061478272957,690.8224066990874,Medium Risk,Manual Review
0.2464230054766347,655.8890800837796,Medium Risk,Manual Review
0.21509899838622254,664.7229608737854,Medium Risk,Manual Review
0.20798298735526322,666.8563293700396,Medium Risk,Manual Review
0.2119618940952189,665.6569966376882,Medium Risk,Manual Review
0.1458372617787815,688.3815190466973,Medium Risk,Manual Review
0.5393432532524567,592.1150489942717,High Risk,Reject
0.10625080724995314,706.4811392684398,Medium Risk,Manual Review
0.217534105167263,664.004734649169,Medium Risk,Manual Review
0.2635925939443421,651.3689399997517,Medium Risk,Manual Review
0.0837746106228578,719.6066203479027,Medium Risk,Manual Review
0.27943824625665165,647.3624898388116,High Risk,Reject
0.1915396500286793,672.0018399698694,Medium Risk,Manual Review
0.1327657419738788,693.8361448693792,Medium Risk,Manual Review
0.2808752095037445,647.0062213724998,High Risk,Reject
0.21852707333835464,663.713529708768,Medium Risk,Manual Review
0.10799124206995375,705.5712909473909,Medium Risk,Manual Review
0.12608018772552962,696.803525421423,Medium Risk,Manual Review
0.066566532693633,732.0333874501441,Medium Risk,Manual Review
0.22182060711288257,662.7544050290408,Medium Risk,Manual Review
0.5420136525429884,591.5774092153976,High Risk,Reject
0.11481382585387297,702.1243039124915,Medium Risk,Manual Review
0.3903751767278022,622.28677279091,High Risk,Reject
0.22249199383525092,662.5601411561197,Medium Risk,Manual Review
0.21809994567480329,663.8386750242626,Medium Risk,Manual Review
0.22938643105358222,660.58894935508,Medium Risk,Manual Review
0.07369767106462953,726.5614736001916,Medium Risk,Manual Review
0.2225815657060906,662.5342554508495,Medium Risk,Manual Review
0.2375747344389736,658.3011123000502,Medium Risk,Manual Review
0.05470208003721648,742.4799201025197,Medium Risk,Manual Review
0.03925164072408575,759.8859638223905,Low Risk,Approve
0.06622447809551575,732.3092957209698,Medium Risk,Manual Review
0.1366352293289117,692.1761231999219,Medium Risk,Manual Review
0.23906670425752066,657.8901545145278,Medium Risk,Manual Review
0.1117987377653365,703.6249046714179,Medium Risk,Manual Review
0.2403831370860044,657.5290061726342,Medium Risk,Manual Review
0.18202073769061397,675.1358180320302,Medium Risk,Manual Review
0.14634193352065686,688.1792414589793,Medium Risk,Manual Review
0.2010381490395245,668.9909256188962,Medium Risk,Manual Review
0.24255384550869602,656.9364361306402,Medium Risk,Manual Review
0.06551081360426456,732.889241653941,Medium Risk,Manual Review
0.1552010585919248,684.7188615666503,Medium Risk,Manual Review
0.1390928192680248,691.1422609897611,Medium Risk,Manual Review
0.25905074654907617,652.5454081974949,Medium Risk,Manual Review
0.05167522568868245,745.4859279749454,Medium Risk,Manual Review
0.18228939271518757,675.0456499532141,Medium Risk,Manual Review
0.06439763773537144,733.8056804131535,Medium Risk,Manual Review
0.11576551808618678,701.657776448938,Medium Risk,Manual Review
0.2114251238189767,665.8178225433329,Medium Risk,Manual Review
0.18983473647881866,672.5542185121051,Medium Risk,Manual Review
0.21943382802523284,663.4484398835084,Medium Risk,Manual Review
0.18682765442303736,673.5378258236947,Medium Risk,Manual Review
0.032999760466899675,768.8849220149685,Low Risk,Approve
0.18574596790478878,673.8946209901171,Medium Risk,Manual Review
0.05557500575048805,741.6421353641626,Medium Risk,Manual Review
0.06254412309111528,735.3648707492742,Medium Risk,Manual Review
0.25426784413597414,653.7989139722495,Medium Risk,Manual Review
0.18368584879431546,674.5786157584815,Medium Risk,Manual Review
0.2541064587842927,653.8414787797302,Medium Risk,Manual Review
0.05783854683926326,739.5260600085605,Medium Risk,Manual Review
0.17822838467212956,676.4198364193927,Medium Risk,Manual Review
0.20216091144776338,668.6421481041251,Medium Risk,Manual Review
0.215768582007643,664.5248849526329,Medium Risk,Manual Review
0.25416633833599056,653.8256836840453,Medium Risk,Manual Review
0.571703364560845,585.5597882767325,High Risk,Reject
0.08383153607007715,719.5695499118783,Medium Risk,Manual Review
0.135296116121268,692.7460644232125,Medium Risk,Manual Review
0.05468869403035091,742.4928649987324,Medium Risk,Manual Review
0.618166830263589,575.9112705932076,High Risk,Reject
0.3113169258126671,639.6984869212861,High Risk,Reject
0.16506133452046526,681.0520569221381,Medium Risk,Manual Review
0.29090840138246465,644.5488133274662,High Risk,Reject
0.43516343113845163,613.0407383177354,High Risk,Reject
0.1696852144140835,679.3929923988653,Medium Risk,Manual Review
0.23458279955840225,659.1306214930037,Medium Risk,Manual Review
0.09799600973316591,710.9846091509444,Medium Risk,Manual Review
0.23249585615615903,659.7135738353765,Medium Risk,Manual Review
0.039019164494407774,760.1950771901782,Low Risk,Approve
0.2322090469792728,659.793973449535,Medium Risk,Manual Review
0.22845350770651587,660.8532104965558,Medium Risk,Manual Review
0.09442979345294125,713.0354087903817,Medium Risk,Manual Review
0.25601540238246895,653.3391362132809,Medium Risk,Manual Review
0.27743124398044133,647.8619723226485,High Risk,Reject
0.062388769509027456,735.4975056651408,Medium Risk,Manual Review
0.23493627121174132,659.0322422464452,Medium Risk,Manual Review
0.21260550955719085,665.4645500314437,Medium Risk,Manual Review
0.4364917197758145,612.7706311066648,High Risk,Reject
0.041745695688711004,756.6758423695419,Low Risk,Approve
0.11540030762588273,701.836409893556,Medium Risk,Manual Review
0.2133795009008139,665.2336822649389,Medium Risk,Manual Review
0.03685470466985819,763.161049845817,Low Risk,Approve
0.27652284909270625,648.0887754915374,High Risk,Reject
0.26140853677980047,651.933024286058,Medium Risk,Manual Review
0.12130845051160387,699.0048722829141,Medium Risk,Manual Review
0.11145079643552211,703.800340918452,Medium Risk,Manual Review
0.2224134506208914,662.5828457714674,Medium Risk,Manual Review
0.18600510572995405,673.8089985044926,Medium Risk,Manual Review
0.6251012204750328,574.4371239442416,High Risk,Reject
0.21148490632405606,665.7998958721607,Medium Risk,Manual Review
0.2923400959976456,644.2022889933372,High Risk,Reject
0.6344189200663245,572.4389297038358,High Risk,Reject
0.43578417808567355,612.9144862433332,High Risk,Reject
0.4401876693260377,612.0200223296316,High Risk,Reject
0.5408228662417014,591.8172120928216,High Risk,Reject
0.13310617617635173,693.6884689279221,Medium Risk,Manual Review
0.3511775391748008,630.6933608013801,High Risk,Reject
0.11760603247521693,700.7649150384209,Medium Risk,Manual Review
0.3613815040920195,628.4686522360364,High Risk,Reject
0.03350761843019959,768.0950293660383,Low Risk,Approve
0.44124523059509607,611.80549411998,High Risk,Reject
0.22871482848225277,660.7791120189532,Medium Risk,Manual Review
0.08658782696650445,717.8013994173391,Medium Risk,Manual Review
0.03255314299788698,769.589328608211,Low Risk,Approve
0.16727654839717362,680.2526587475106,Medium Risk,Manual Review
0.21513063874361354,664.7135909744077,Medium Risk,Manual Review
0.16514896947953978,681.0202695230381,Medium Risk,Manual Review
0.2045705523244422,667.8984619718042,Medium Risk,Manual Review
0.11245733547343595,703.2941341710759,Medium Risk,Manual Review
0.1952911678807398,670.7994449621883,Medium Risk,Manual Review
0.2118485014287084,665.6909462569492,Medium Risk,Manual Review
0.23596102367657473,658.7476083260999,Medium Risk,Manual Review
0.07484426634226767,725.7276289047285,Medium Risk,Manual Review
0.2360365099660502,658.7266751902346,Medium Risk,Manual Review
0.22457606594148485,661.9597708949051,Medium Risk,Manual Review
0.210005974871245,666.2444700111876,Medium Risk,Manual Review
0.06908951593897036,730.0380063053226,Medium Risk,Manual Review
0.5846176679510559,582.912065182275,High Risk,Reject
0.5535243746664427,589.2539509895632,High Risk,Reject
0.26413640189980114,651.2289564652986,Medium Risk,Manual Review
0.1598475531750459,682.968139565204,Medium Risk,Manual Review
0.15644237351108373,684.2470248080928,Medium Risk,Manual Review
0.29469129209020456,643.6353624804822,High Risk,Reject
0.13972159812063856,690.8802101039693,Medium Risk,Manual Review
0.2256026748025792,661.6654852988058,Medium Risk,Manual Review
0.3226022557489177,637.0919226149576,High Risk,Reject
0.0673528072391594,731.4041201592415,Medium Risk,Manual Review
0.29668146384466115,643.1575423998357,High Risk,Reject
0.5441971594486049,591.1374371076092,High Risk,Reject
0.19187074046936706,671.8950050903137,Medium Risk,Manual Review
0.14270158232502958,689.6515228540839,Medium Risk,Manual Review
0.09234156572147527,714.2686880572514,Medium Risk,Manual Review
0.53215698531835,593.5597134966815,High Risk,Reject
0.10011139940757352,709.7993709255454,Medium Risk,Manual Review
0.1867231549230515,673.5722254745766,Medium Risk,Manual Review
0.2098936044212227,666.2783428812319,Medium Risk,Manual Review
0.20211020918219183,668.6578671267828,Medium Risk,Manual Review
0.11956452584357477,699.8280225602922,Medium Risk,Manual Review
0.1532596681087633,685.4630206867128,Medium Risk,Manual Review
0.27960005640030783,647.3223161467029,High Risk,Reject
0.15518715115267287,684.7241653407738,Medium Risk,Manual Review
0.06770052054319645,731.1280112050938,Medium Risk,Manual Review
0.4800594878073139,603.9902188123549,High Risk,Reject
0.10929088912427777,704.9002432082584,Medium Risk,Manual Review
0.41289915002992356,617.5996618229901,High Risk,Reject
0.12568474771924784,696.9832120841877,Medium Risk,Manual Review
0.5945761360675714,580.854216105447,High Risk,Reject
0.2018834293445956,668.7282108462192,Medium Risk,Manual Review
0.6899744941072978,559.9999969660829,High Risk,Reject
0.3329887706970216,634.7349056764658,High Risk,Reject
0.03269621187041032,769.3626687559359,Low Risk,Approve
0.17520391437902275,677.4592833120204,Medium Risk,Manual Review
0.17228818696575904,678.4748230787702,Medium Risk,Manual Review
0.2888263324309714,645.0545538260807,High Risk,Reject
0.1802492708876805,675.7329787002976,Medium Risk,Manual Review
0.2609350765659539,652.0557071294969,Medium Risk,Manual Review
0.10418312335151766,707.5792930570743,Medium Risk,Manual Review
0.282958548126638,646.4916618998907,High Risk,Reject
0.5763282031266087,584.6140897996962,High Risk,Reject
0.1844864047399538,674.3121159637944,Medium Risk,Manual Review
0.28961176152175455,644.8635181334191,High Risk,Reject
0.2608805208273945,652.069852839962,Medium Risk,Manual Review
0.2639699823491856,651.2717754645007,Medium Risk,Manual Review
0.3639353878232115,627.9161901876247,High Risk,Reject
0.08042805958021755,721.8272582280363,Medium Risk,Manual Review
0.1212981743798993,699.009692737734,Medium Risk,Manual Review
0.3272081528734754,636.0419734622983,High Risk,Reject
0.20653811334088074,667.296027163507,Medium Risk,Manual Review
0.08094865340712105,721.4763473963095,Medium Risk,Manual Review
0.29751810905868514,642.9572264468766,High Risk,Reject
0.15389315608270904,685.219353736014,Medium Risk,Manual Review
0.3040428030825641,641.4059834326434,High Risk,Reject
0.2339372535818241,659.3105574228106,Medium Risk,Manual Review
0.6327902242158492,572.7897156510796,High Risk,Reject
0.12561917707396486,697.0130539418975,Medium Risk,Manual Review
0.18456824515338968,674.2849222998866,Medium Risk,Manual Review
0.26177945344749304,651.8370127496364,Medium Risk,Manual Review
0.18532844726533906,674.0327693837572,Medium Risk,Manual Review
0.15930751280146951,683.1694782296515,Medium Risk,Manual Review
0.20353286029350395,668.2179202573584,Medium Risk,Manual Review
0.37889066094360574,624.7129732930698,High Risk,Reject
0.22658207883992265,661.3856146278579,Medium Risk,Manual Review
0.0663849568465284,732.1796858302055,Medium Risk,Manual Review
0.17713621516764794,676.7935831313724,Medium Risk,Manual Review
0.5501427284665036,589.9376303610308,High Risk,Reject
0.20532651007200126,667.6664940827304,Medium Risk,Manual Review
0.10342787992438594,707.9852089289693,Medium Risk,Manual Review
0.2591243212043418,652.5262442565767,Medium Risk,Manual Review
0.4266183476189836,614.7830870466232,High Risk,Reject
0.2123995036323673,665.5261012287609,Medium Risk,Manual Review
0.2458699943772079,656.0380928149184,Medium Risk,Manual Review
0.13173387879981255,694.2857220515724,Medium Risk,Manual Review
0.6520101614264125,568.6056566515966,High Risk,Reject
0.1194060697042877,699.9033282947747,Medium Risk,Manual Review
0.21654761669110437,664.2949911914029,Medium Risk,Manual Review
0.23074821708571963,660.204559259137,Medium Risk,Manual Review
0.13178428755073543,694.2636899902169,Medium Risk,Manual Review
0.5425587189270452,591.4676105942972,High Risk,Reject
0.21493917516239308,664.7703058384765,Medium Risk,Manual Review
0.17618189174787768,677.1216412959969,Medium Risk,Manual Review
0.19216139151346823,671.8013348430494,Medium Risk,Manual Review
0.19722290221068997,670.1871258101696,Medium Risk,Manual Review
0.10337357139388435,708.0144987080031,Medium Risk,Manual Review
0.31490505563255766,638.8643125435709,High Risk,Reject
0.08318956740303998,719.9889388540423,Medium Risk,Manual Review
0.13276042969401142,693.838451807033,Medium Risk,Manual Review
0.4978350759229069,600.4329875212557,High Risk,Reject
0.2048683933863458,667.8069927183169,Medium Risk,Manual Review
0.026562948272303592,780.0657919117648,Low Risk,Approve
0.15534496197653805,684.6640049907035,Medium Risk,Manual Review
0.22181640663503818,662.7556217473041,Medium Risk,Manual Review
0.47461768713338065,605.080830089757,High Risk,Reject
0.10606384819537742,706.5796549908471,Medium Risk,Manual Review
0.13172214892547227,694.2908498321286,Medium Risk,Manual Review
0.28945713728314987,644.901102247476,High Risk,Reject
0.11823456200608012,700.4627806165344,Medium Risk,Manual Review
0.2575912561763655,652.9262954471468,Medium Risk,Manual Review
0.10871333181258906,705.1975839465998,Medium Risk,Manual Review
0.3768930793216822,625.1378294170813,High Risk,Reject
0.18735316964806467,673.3650584367709,Medium Risk,Manual Review
0.2504384957912654,654.8137504949627,Medium Risk,Manual Review
0.08466047735070248,719.0323092966045,Medium Risk,Manual Review
0.6446373238173548,570.2225510513244,High Risk,Reject
0.20852087119069018,666.6932185974836,Medium Risk,Manual Review
0.29035824711057745,644.6822386926955,High Risk,Reject
0.2426646737050827,656.9062787989893,Medium Risk,Manual Review
0.6888353831935876,560.2659882754486,High Risk,Reject
0.3064787696107586,640.8316683439592,High Risk,Reject
0.8090414577858198,527.8103093276391,High Risk,Reject
0.3184966274102725,638.0344656960643,High Risk,Reject
0.23734874811300405,658.3635140695817,Medium Risk,Manual Review
0.1365504857554275,692.212051209866,Medium Risk,Manual Review
0.21544779431887168,664.619724497137,Medium Risk,Manual Review
0.039844914293275815,759.1050021590744,Low Risk,Approve
0.15957973291784527,683.0679197226546,Medium Risk,Manual Review
0.41357747095508707,617.4597858989843,High Risk,Reject
0.14282097701127258,689.6027427398255,Medium Risk,Manual Review
0.18252031669060748,674.9682279541556,Medium Risk,Manual Review
0.24027662892501922,657.5581750744041,Medium Risk,Manual Review
0.16244232229713898,682.0083565586468,Medium Risk,Manual Review
0.21203330671834708,665.6356226030764,Medium Risk,Manual Review
0.4253490096228064,615.042642611003,High Risk,Reject
0.16711611095759135,680.3102698763273,Medium Risk,Manual Review
0.11661789218802761,701.2427566868736,Medium Risk,Manual Review
0.22569413327915516,661.6393141065316,Medium Risk,Manual Review
0.42476921317419775,615.1612667528656,High Risk,Reject
0.19201738111547237,671.8477326217311,Medium Risk,Manual Review
0.5499860647949167,589.969280411914,High Risk,Reject
0.20478199347992196,667.8335166130773,Medium Risk,Manual Review
0.17963047537340818,675.942652617938,Medium Risk,Manual Review
0.2193791917237206,663.4643904776601,Medium Risk,Manual Review
0.08056880456593334,721.7321839268545,Medium Risk,Manual Review
0.24149298468961308,657.2255811952715,Medium Risk,Manual Review
0.11695928944340006,701.0772691794546,Medium Risk,Manual Review
0.1909760129143377,672.1840366793108,Medium Risk,Manual Review
0.14215342232556177,689.8759178169987,Medium Risk,Manual Review
0.2590910364195546,652.5349134836905,Medium Risk,Manual Review
0.3774653923333932,625.0160166445069,High Risk,Reject
0.056238943228255824,741.0131779673555,Medium Risk,Manual Review
0.17639910228140226,677.0468505347218,Medium Risk,Manual Review
0.2721202984857583,649.1945773501503,High Risk,Reject
0.11565014163305205,701.7141569189703,Medium Risk,Manual Review
0.17658353669765714,676.983402164452,Medium Risk,Manual Review
0.12050480766942329,699.3829223994846,Medium Risk,Manual Review
0.7266057056496704,551.126554127296,High Risk,Reject
0.2630823731182935,651.5004464445981,Medium Risk,Manual Review
0.22495797113665836,661.8501834433217,Medium Risk,Manual Review
0.052848483806233554,744.3015026543943,Medium Risk,Manual Review
0.23540422920817702,658.9021564631664,Medium Risk,Manual Review
0.121848756209913,698.7519132887019,Medium Risk,Manual Review
0.23201690499964717,659.8478742898823,Medium Risk,Manual Review
0.09200804767383887,714.4679733773055,Medium Risk,Manual Review
0.23970419212138797,657.7150974062668,Medium Risk,Manual Review
0.2221043892173092,662.6722422875891,Medium Risk,Manual Review
0.21445385332612524,664.914231245421,Medium Risk,Manual Review
0.0580985741072702,739.287975208086,Medium Risk,Manual Review
0.19200649545087423,671.8512408817793,Medium Risk,Manual Review
0.19224119971432982,671.7756333669428,Medium Risk,Manual Review
0.21270109740745125,665.4360047347427,Medium Risk,Manual Review
0.25066114464413003,654.7544642935811,Medium Risk,Manual Review
0.6313927307819464,573.0901851498372,High Risk,Reject
0.3911417429944315,622.1257742578756,High Risk,Reject
0.11139049730001359,703.8307931558146,Medium Risk,Manual Review
0.04651324595015131,751.0194200923822,Low Risk,Approve
0.2180618445893375,663.8498469466032,Medium Risk,Manual Review
0.0972554718135489,711.4049176258127,Medium Risk,Manual Review
0.10892233346598415,705.0898250127208,Medium Risk,Manual Review
0.21989756226169704,663.3131714831296,Medium Risk,Manual Review
0.12346694541313369,698.0000471952299,Medium Risk,Manual Review
0.4140569331387978,617.3609572650432,High Risk,Reject
0.16944821264878995,679.4771466951446,Medium Risk,Manual Review
0.04482135225527531,752.9606874984662,Low Risk,Approve
0.2401094534477391,657.6039764901074,Medium Risk,Manual Review
0.20525345195599878,667.6888844920928,Medium Risk,Manual Review
0.0547929724002088,742.3921017733396,Medium Risk,Manual Review
0.21741413052217293,664.0399841684267,Medium Risk,Manual Review
0.20339482762227162,668.2605055044362,Medium Risk,Manual Review
0.15526068399568596,684.6961270768647,Medium Risk,Manual Review
0.04179421375236682,756.6152330061313,Low Risk,Approve
0.08370575175895739,719.6514925457526,Medium Risk,Manual Review
0.037567651957915775,762.166020805169,Low Risk,Approve
